,F3 alpha,F3 beta,F4 alpha,F4 beta,C3 alpha,C3 beta,C4 alpha,C4 beta,Fp1 alpha,Fp1 beta,Fp2 alpha,Fp2 beta,O1 gamma,O2 gamma
226,-1.0632851142504832e-09,-6.672641182810018e-08,-3.039248126619741e-08,-4.2876391289540626e-08,-3.343526506345562e-08,5.093849022736722e-09,1.0214115996600818e-07,6.0020775326821315e-09,2.659863777396796e-09,4.276476504948622e-10,2.1773279250683516e-08,-4.6194994720308635e-08,1.1651050458844609e-08,5.562214492205585e-10
227,1.2003578400226625e-07,1.1459814428904017e-07,1.0763290205999257e-07,6.278251134296131e-08,8.069753338659576e-08,1.993056490127764e-08,-7.587316599267794e-08,-2.823325558760207e-08,4.1095974762555894e-11,-5.221929717507435e-10,7.451488371584128e-08,8.860955037644108e-08,-1.1832016005388284e-08,-6.681988873782813e-10
228,-1.1754082427666084e-07,-4.6838922223132495e-08,-1.5162532987721405e-08,2.3774614934927414e-08,-2.054150912661278e-07,-5.983850710925576e-08,2.9014547408021802e-08,7.164066330064015e-08,-5.176758655105323e-11,1.5726411734087624e-10,4.646335342421068e-08,4.581414422801023e-09,-7.006328167120462e-09,-5.009479540854177e-09
229,5.394095050666269e-08,5.864877519022533e-09,-3.3408635584344893e-08,-2.1750146057088905e-08,5.929685463195692e-08,1.4757161629379533e-08,-7.239749124882939e-08,-6.786597034999509e-08,-1.3866621132526883e-10,1.420607651815776e-10,-1.1781157661511249e-07,-3.849221935985214e-08,1.8220375618769712e-08,-4.542482893893432e-09
230,-5.2941977032468e-08,-3.726707939237326e-09,5.89135116995968e-08,3.2138043189664504e-08,9.203916394710876e-08,4.496729493778308e-08,6.871034763767577e-09,3.695843631210804e-08,2.8352550424539816e-10,-1.5126075598694272e-10,-1.651818348552711e-08,1.859471415178835e-08,1.2632813183711237e-09,1.5509421039028948e-08
231,-5.920077364433008e-08,-3.125685633148409e-08,-1.5691490015137882e-07,-7.8351320196667e-08,-1.230913116351684e-07,-8.08866390147654e-08,-6.313645886117633e-08,-5.733020260802704e-08,8.177812762732945e-10,-2.022896312162675e-10,-8.006758140308632e-08,-2.9209994828017388e-08,-8.320780226094238e-09,-6.846878585561264e-09
232,-2.069500362960924e-08,1.7570686748713255e-08,-5.8974208227181565e-08,-6.379204856842532e-09,3.632148552763754e-08,5.535199224653398e-08,-7.838827763508196e-08,1.7815293295291281e-09,2.5317513911002456e-09,1.836522966252238e-09,-6.883963978537194e-08,-3.8693465963057536e-08,1.0932400209343091e-08,1.8291355287790974e-08
233,1.1615895982117037e-07,2.2395796258519318e-08,9.869115456467188e-08,5.787136492305402e-08,6.61071119433758e-08,1.2482946798281495e-08,6.83740098653608e-08,1.7045654375652754e-08,-3.974558075495336e-09,-1.327420617296459e-09,1.6679356552636026e-07,7.942526515824089e-08,-8.199795893150357e-09,-2.338133820302294e-08
234,1.0219798766921447e-07,4.429712612397363e-08,3.585453040972831e-08,2.7094762944927664e-08,-2.8447321904273e-08,-9.728418154389506e-09,6.537864081939143e-08,4.83897197843983e-08,9.008437481341658e-10,-2.6084265634227166e-11,5.703155108353486e-08,1.8316699834259212e-08,-8.464081411511249e-09,7.87709585331014e-09
235,-6.502883585215027e-08,-4.2688315645193515e-08,6.06958753872286e-08,-3.299465106518065e-08,-1.5849841313220064e-08,4.5471237566685314e-09,2.3000904259873802e-08,-4.3828042871943e-08,1.735218979061436e-09,1.0522569883082186e-09,2.5982572426176525e-09,-1.0948497407765105e-08,2.1886647091396955e-08,-1.5260162876396444e-08
236,-1.7772396441252414e-07,-1.0385809987211035e-08,-1.1474394024275237e-07,1.5636607364113133e-08,-1.0667632919196596e-07,-2.953963264731782e-09,-6.921935222757516e-08,3.235760002920191e-08,-1.932123207022867e-09,-4.0587555611206523e-10,-1.667181087506036e-07,-1.786396981836118e-08,-1.913795358219032e-08,1.7746195408678208e-08
237,5.691735901505802e-09,-3.38435000616985e-08,-1.8047167975902832e-07,-6.397701271679222e-08,-1.1693928692230561e-08,-2.6745067679120964e-08,-1.3347633369015595e-07,-6.780751338785038e-08,9.086529786909244e-10,-4.5875133041114394e-10,-1.338864067494237e-07,-7.085102168763527e-08,2.8670214578278188e-08,-6.99080229906534e-09
238,2.3573917209714856e-08,1.3991632713355815e-08,1.0098049143464105e-07,2.2471291081886956e-08,8.349882678465805e-09,1.5343145672193068e-09,5.6797353774851485e-08,1.157807059343314e-08,-4.780736002514086e-10,-5.203109036289831e-10,7.475221886246982e-08,1.4913992592740532e-08,-5.613899384899756e-08,-8.793062374106047e-09
239,1.648003425602458e-09,-8.603164490190216e-09,1.3202827861489893e-07,-4.931484658045924e-09,1.5189230615397528e-07,-2.2059918206435316e-09,1.6793121569576979e-07,4.3616492309102065e-08,-1.0140230124462694e-09,-5.383815702232625e-10,9.377104784173286e-08,2.447851677464484e-08,3.025057089781174e-08,1.4189057851752452e-08
240,8.953408502500349e-09,-4.6429717709211514e-08,-3.2938522629870694e-08,-3.68196992965214e-08,-5.7643649436742146e-08,-2.840246721451625e-08,-1.247607036817285e-07,-7.656119280417466e-08,1.8947889977194983e-10,1.3832553790331114e-09,-4.854170384791244e-08,-4.180526155878364e-08,2.0258927694323484e-08,6.727175760806822e-09
241,9.549528649916913e-08,3.6907346469513915e-08,-2.2982577611905828e-08,5.893643170078015e-09,7.578515537024128e-09,3.3024008234345834e-08,7.522320240058536e-08,4.156915475250351e-08,1.1563317551640344e-09,-3.7837198976956204e-10,1.0142705331211209e-07,2.8206104415746268e-08,-1.6668310094898485e-08,1.9393324739483463e-09
242,-9.918717279819703e-08,3.458887892620129e-08,-4.2027251422658794e-08,4.150187702450537e-08,-2.0896934476060717e-08,2.3458563842774054e-08,-7.098376910869596e-08,4.381935728840831e-09,-2.4961027054676975e-09,-1.11162737188755e-09,-8.047313114853925e-08,4.621728625164985e-08,-5.74291192601706e-09,-1.2046332213166082e-08
243,4.967288867489012e-09,-2.726956253240589e-08,4.304769784107217e-08,-2.0287204895403896e-08,-3.7627931858460294e-08,-1.94116695311764e-08,5.072190027768377e-08,1.2517632680970704e-08,7.917469904840399e-10,7.733298407267417e-10,6.573348843716381e-08,-2.2291578083347466e-08,8.438371977001747e-09,-9.537400888655145e-09
244,9.265864528340876e-08,2.9298653284387744e-08,4.0406012037578645e-08,4.085609825736215e-08,6.290070382934878e-08,-9.052734420339507e-09,3.8222565566817595e-08,2.0370155767265935e-08,1.249276425923726e-09,4.663290689479836e-10,2.0649803718097337e-08,2.1347854789470875e-08,-1.2492481421830276e-08,9.434582515029982e-09
245,-1.3365334759256413e-07,-2.4026467241880142e-09,-1.422327171174173e-07,-2.4999052215674495e-08,-5.914730308026941e-08,1.531743093705865e-08,-7.828266679571407e-08,-1.7421876003224098e-08,-1.2363439788110472e-09,-3.162769944515309e-10,-8.809038989452854e-08,-2.852696237319781e-09,4.42825512881364e-09,1.7258718865345044e-08
246,-3.928713475307204e-08,-2.7958825503754965e-08,-6.312912029046929e-10,4.533100489139686e-09,-1.0121362336926843e-07,-3.056689104857675e-08,5.668183525666176e-09,2.2262744462639155e-08,-3.1648151136183214e-10,3.862904673580384e-10,-6.359289789700866e-08,-2.091286058197868e-08,-4.261804229735395e-09,-4.606118196959976e-09
247,1.4056760144850307e-07,1.1411817143481374e-08,1.6552363067217486e-07,-5.773729635872326e-09,1.6356693426030513e-07,1.132355643686647e-08,2.6282118204158328e-08,-3.5723684063397387e-08,1.7752119163217462e-09,1.0017414755053604e-10,1.5021295903102026e-07,8.224907574481408e-09,9.614612249221972e-09,3.937951502712105e-09
248,9.03853789727842e-09,-2.0012079143102222e-08,-3.521658494043964e-08,-2.5370597113138432e-08,4.471331570707874e-08,3.162634953201235e-08,1.0886699808554451e-08,6.114354852048758e-09,1.1408937008678185e-09,3.70632469141772e-10,-3.930000586227243e-08,-2.7497480137336144e-08,-7.086894233697777e-09,-2.0815124497754638e-08
249,-2.3669412643262758e-08,6.8158413461491545e-09,-2.3680923212416802e-09,2.7226579371985197e-08,-1.6557519438675674e-08,-2.1115275281786562e-08,2.5901318236888556e-08,-1.7324922608004844e-09,-1.7481318136197496e-09,-6.49212337612588e-10,6.459803000781857e-08,2.33079285451154e-08,5.358754693570136e-09,5.717102910562337e-09
250,-1.0637616144701517e-07,-4.025139662796062e-08,-1.1756252426866036e-07,-5.3861105047464674e-08,-1.0062391569485846e-07,-3.159539814336977e-08,-4.912985495815275e-08,-4.6587068683923407e-08,-8.856334305579711e-10,-2.0012420621611162e-10,-1.624578941376731e-07,-3.6873264423860025e-08,-6.362365623634672e-10,1.4733539787806192e-09
251,3.261788957549981e-08,4.326983781054666e-08,9.319551381891782e-08,2.9235178049989003e-08,7.039467711992624e-08,3.5358853446147356e-08,-2.7599297441023506e-08,6.0485376774406266e-09,-6.730502713282317e-10,2.388695679350286e-10,4.026932747135377e-08,1.9890939768619855e-08,-2.880951428631175e-10,-1.8522806747976098e-08
252,3.561374666306685e-08,2.6701605833444583e-08,4.50054025319733e-08,3.588715976075987e-08,4.404525587274559e-08,3.6856092808167964e-08,6.270803452070854e-08,6.605588175305537e-08,2.291785218746339e-09,8.642067758726938e-12,4.1430653952890077e-08,2.3192067904952304e-08,6.596948043292234e-09,2.532718380921303e-08
253,1.0671372764816379e-07,6.73088496667895e-08,7.960421392371399e-08,6.843000129671575e-08,-2.1626787666394457e-08,2.2365695316766432e-08,-1.2569572388767998e-08,1.5873590064376293e-08,-2.0397430197868513e-09,-9.127095456035195e-10,8.053852185366637e-08,4.150206169808447e-08,3.660504372839621e-09,-1.9789809673469913e-08
254,-2.68745310100171e-08,-3.8034451559068734e-08,-7.403659478644293e-08,-5.483837444911507e-08,-7.942928631705796e-10,-1.6812494262230383e-08,-2.4159343176483083e-09,-3.371656474321385e-08,2.223288745793946e-09,1.2558999550795318e-09,1.7533595183492903e-08,2.0961571116956513e-09,-1.411729344490589e-08,1.6905459525193427e-08
255,-5.69311738022609e-08,-4.986429391023287e-08,-4.752185368431705e-08,-2.7100990665752255e-08,-8.97518354373121e-08,-7.302424892874162e-08,1.0751424552493194e-08,3.748290028138066e-09,-7.070621006287682e-11,8.611687937630111e-10,-8.947110905605428e-08,-4.03176444482755e-08,5.381887796921517e-09,-1.2709675485760357e-10
256,6.31078538746607e-08,2.172442392434199e-08,1.0122639003761366e-07,4.4391517056665074e-08,5.2535361612838687e-08,2.736447588285538e-08,4.220446058184387e-08,1.2165650769103273e-08,-8.625894636368738e-10,-9.345732983157054e-10,1.128251839575075e-07,2.716509825969226e-08,-1.074765879701166e-09,-2.4434631098240514e-08
257,-1.7331480918176134e-07,-5.1429873434986114e-08,-1.8469568525950138e-07,-2.4915962614238704e-08,-1.530496617058333e-07,-3.8469669386760706e-08,-1.8427630429836605e-07,-2.3982819035357758e-08,-1.9466858937246962e-10,-7.716583943719689e-10,-1.9528113966924567e-07,-2.941837250749501e-08,5.097677226977961e-09,2.239823678364592e-09
258,1.2536150393543225e-07,1.4895751755230694e-08,1.0357295834548422e-07,-1.8363451723676583e-08,1.7739535442325566e-07,2.920680024476049e-08,1.505573722230002e-07,9.68101346651204e-09,3.440439491046333e-09,1.3151192497584549e-09,9.333968151885556e-08,-6.528226662488644e-09,-6.346639962950087e-09,5.9936610856544756e-09
259,-8.424613271728252e-08,-1.0757464719386181e-08,-1.4033443956409604e-07,-4.1827120048486826e-08,-8.315535095584793e-08,-4.7096798383128265e-09,-1.257704801296569e-07,-7.046925229594284e-08,-3.8499675679966875e-09,-1.6697428236322012e-09,-9.332107468901784e-08,-5.7878132030353425e-08,-8.318262816277948e-09,2.0057027369095018e-08
260,1.8652661588897793e-08,-2.755687784328307e-08,1.5906621684618493e-07,2.8843839974164048e-08,2.2207711939876847e-08,-1.5342639236036585e-08,1.682653859473468e-07,4.9687634325980706e-08,1.6268141694386077e-09,1.456785229272778e-09,7.477310033583738e-08,1.9560986473236002e-08,3.7619547784311875e-09,-1.3928142538219604e-08
261,1.497967473873884e-07,7.229632490844167e-08,9.215969197769955e-08,3.2794363034935956e-08,7.527377498305417e-08,3.9255700212756566e-08,1.2644721671639748e-08,1.5265923091467486e-08,3.9810605162700395e-10,-7.64357576175681e-10,1.277399953002087e-07,5.7558814062689504e-08,7.938525539409847e-10,-2.93699846829172e-09
262,-9.745921933931499e-08,-3.9502896366367266e-08,-1.0147045849870478e-07,-3.926269971325714e-08,-4.0484246822857746e-08,-3.2277676045940204e-08,-5.9512852160511576e-08,-2.972243396660639e-08,-1.6371971752997467e-09,3.3177311996094805e-10,-1.0773661791915749e-07,-3.629971022716517e-08,1.6526647892056265e-08,-2.1980603938518977e-09
263,1.626946511561883e-08,1.4899786414661339e-08,-6.815753695592949e-09,7.064407065869834e-08,-8.227637924176557e-08,-1.0566553924654249e-08,1.3401926313911246e-07,1.0656325797147827e-07,1.7211936017847462e-10,-9.782832466266053e-10,3.311649871439093e-08,5.0417397130204976e-08,-7.925775543298894e-09,9.515001029082438e-09
264,8.522282447718609e-08,3.62906146921111e-08,7.365126202152059e-08,-1.9086586433601332e-08,1.4553295133630937e-07,7.037964836333648e-08,-1.1844270734848203e-07,-5.955786643827053e-08,5.83947542576745e-11,3.0960030877321524e-10,3.457428322249116e-08,-2.788264580242325e-08,9.831352671227393e-11,4.882760855686194e-10
265,2.936086473677266e-08,-5.295595035008986e-09,4.712862313264981e-08,-2.065923751501457e-08,-7.961026142850574e-09,-1.4430278226006807e-08,6.670706546964881e-08,-2.505139582761504e-08,6.980243537798293e-10,4.285597384070576e-10,7.123859259263679e-08,5.363924269688969e-09,-2.7470026889821608e-09,1.1059657956664392e-09
266,-1.6414741094380217e-07,4.2896964772979886e-08,-1.4175413166982718e-07,3.810211501071307e-08,-1.0567357311298474e-07,-7.8786487435632e-09,-7.923267905033372e-08,4.766528163427521e-08,-2.249302301066457e-09,-1.5733796115638018e-10,-1.435501602442919e-07,4.8688433073441616e-08,3.1430239197739794e-09,-9.661601503088275e-09
267,5.111498458783374e-08,-1.5089309596375403e-08,-2.5262023197409263e-08,-1.0875573574314838e-08,4.552483736424812e-08,3.0027919833817566e-08,6.79351028441185e-08,6.4937782897883385e-09,2.756190180483643e-09,3.1109640754546796e-10,1.0604421920935214e-08,-7.704618541395348e-09,-6.599343678980512e-10,9.682387423149056e-11
268,-1.6661061672293449e-07,-1.3549451899344125e-08,-1.9003006067668738e-09,1.651203155309903e-08,-1.1782293556003386e-07,-5.173511476716225e-08,-1.2073928584576137e-07,-7.975196697752504e-09,2.087936717435781e-10,-1.6145803417095902e-10,-9.351855451428431e-08,-1.6337780518743554e-08,-6.708652965532656e-09,3.969563340480792e-09
269,1.301343037251825e-07,-1.8464297689700545e-09,2.3005238943589234e-08,-1.646881020077003e-08,1.3603337555548317e-07,4.502134520734427e-08,8.014443395434518e-08,2.007808250124716e-08,4.330183746247581e-10,1.3215774722303006e-09,5.478194919599607e-08,6.750835662769797e-09,1.3292458708354232e-09,4.68842453631133e-09
270,-7.818049582110153e-08,-4.012530662212431e-08,-9.100141769614802e-08,-9.093655950884111e-08,-2.0929752730797587e-08,-2.5436151830442926e-08,-9.574813098572525e-08,-6.720282669270999e-08,-1.4277587491125308e-09,-8.047603395442463e-10,-5.8959096976073834e-08,-9.576670235948064e-08,-5.9741568399957425e-09,-1.3164129984785855e-08
271,2.523272439363591e-09,1.1501121682713324e-08,-7.038228044252298e-09,4.3373962150703926e-08,-2.8900333884184386e-08,3.4626126544167703e-08,3.470720092512734e-08,3.76732923892537e-08,-9.708095200754805e-10,-5.502440571809711e-10,-6.4539908189657276e-09,5.999377928664415e-08,1.5612127793180116e-08,1.7453759128917585e-08
272,1.350291077565402e-07,-2.5508607719451443e-08,1.1700451632736191e-07,3.3824510075536594e-08,1.046895081880363e-07,-5.094685723339175e-08,-8.007550713671473e-09,-2.6000745735207344e-08,-1.9373181922691294e-09,-1.295749302484819e-09,1.0497287970010882e-07,-3.1786073650495804e-08,-1.0893311537139874e-08,-1.4070040040465347e-08
273,-1.0575140116510247e-07,4.968589671791451e-08,-7.838077040107381e-08,8.144125026008038e-09,-6.948570483656075e-08,1.8598525161261644e-08,2.127770469743276e-08,1.642936089408074e-08,3.071633045098665e-09,1.126485910845734e-09,-5.913252102180324e-08,4.777035544105629e-08,1.7630545396571215e-08,2.0615589751939707e-08
274,6.030797882610003e-09,-3.649675560754225e-08,-6.391316665080276e-08,-5.3608596295113774e-08,-2.7717747282004058e-08,1.1380775585932952e-08,-3.3991466704312666e-08,-2.7842792096016703e-08,-4.549216167039881e-10,5.030648493904354e-10,-1.7915883595830062e-08,-4.1768188159538623e-08,-5.570722375927165e-09,-5.8999736960100254e-09
275,-1.5287802150500203e-08,-4.3095415311433454e-08,-4.366888922875512e-08,-2.6395724671976315e-08,-7.158019044053555e-09,-8.631537700493875e-08,-7.696715817585106e-08,-2.1820730801945993e-08,-3.3069578942900593e-10,7.217012766219379e-11,2.690082922450262e-09,-2.5187331642481818e-08,-1.6104532298313474e-08,-1.0216252933065698e-08
276,2.0737649457158327e-10,-9.297554200397512e-09,1.3941384268191183e-07,-8.65661331493255e-09,-2.449379069318691e-08,3.0123365297077376e-08,8.786403734402689e-08,1.3224038197724875e-08,-9.439154759355603e-10,-1.1626741451543832e-09,1.5533893721141095e-08,-1.961643712669972e-08,5.6626341646648535e-09,3.941733485890346e-09
277,1.3875303195996415e-08,5.961055529214895e-08,-2.705925273940284e-09,6.338532559164932e-08,4.116895654124558e-08,4.9591964906137285e-08,1.5715335936886258e-08,1.188353827942567e-08,1.9081930569603368e-10,4.573068662130516e-11,6.865624281325242e-08,8.459456075445486e-08,2.9265037324049665e-09,-1.3721547323468515e-08
278,1.5419646339512083e-07,5.207409733668014e-08,9.419599341466766e-08,4.639297114347904e-08,1.0932574459400419e-07,4.1008458661491816e-08,2.719868984023848e-08,4.686392676961704e-08,6.745807625144479e-10,1.0644748995290566e-09,8.165113920231661e-08,3.0020492965906165e-08,-7.857794887558721e-10,1.7673046180502814e-08
279,-3.2306355637806617e-09,-8.06641091614642e-09,1.1216088486843407e-08,-3.6829927209954294e-08,2.3642057928648558e-11,-2.7087796739007138e-08,5.282009007445039e-08,-2.282409132798945e-08,2.3916909575943826e-10,4.034263867004037e-12,1.7139459798069244e-08,-3.074765803915164e-08,4.845822961101884e-09,-3.920488549910551e-09
280,6.418911312917497e-08,7.54875079320758e-09,1.282254834053887e-07,2.1366057869082177e-08,4.7412552781232905e-08,2.0386933096716284e-08,5.546212220889163e-08,2.036276732220516e-09,1.2536033603439317e-09,6.413218959029625e-12,2.3345287328247353e-08,-2.158350309687042e-08,-8.611570772750745e-09,-1.0723977624257617e-08
281,-2.2014885098876068e-07,-4.234218134883045e-08,-2.492134087523402e-07,-3.3361276735039514e-08,-1.4940437876285465e-07,-4.159594367671001e-08,-1.5574667259729862e-07,-1.0266890277423647e-08,-7.539712828790569e-10,8.351297828558411e-11,-1.5699757792873485e-07,1.0859644527078851e-08,-8.881341997097117e-09,-2.9080690147008424e-09
282,1.456494016699307e-07,3.310780884344106e-08,-1.019258584216779e-08,-6.214611038082837e-10,5.2573883354628294e-08,1.0932794528295258e-08,9.146833877191276e-08,1.7301254533401607e-08,1.0340145876915724e-09,2.6492598271712175e-10,-1.1262936234313565e-08,-1.3344222741965458e-09,1.0665402958755154e-08,9.890414615534645e-09
