Unnamed: 0,F3 alpha mean,F3 alpha psd_mean,F3 beta mean,F3 beta psd_mean,F4 alpha mean,F4 alpha psd_mean,F4 beta mean,F4 beta psd_mean,C3 alpha mean,C3 alpha psd_mean,C3 beta mean,C3 beta psd_mean,C4 alpha mean,C4 alpha psd_mean,C4 beta mean,C4 beta psd_mean,Fp1 alpha mean,Fp1 alpha psd_mean,Fp1 beta mean,Fp1 beta psd_mean,Fp2 alpha mean,Fp2 alpha psd_mean,Fp2 beta mean,Fp2 beta psd_mean,O1 gamma mean,O1 gamma psd_mean,O2 gamma mean,O2 gamma psd_mean,task
106,-1.3888204864545667e-10,5.171837027553483e-16,1.1692954091182228e-10,7.495507872790896e-18,-5.055619860160565e-10,5.025950688821679e-16,7.604445331368515e-11,4.9144293588939786e-18,-5.309998662607126e-10,3.4420969255867827e-16,-5.263078381478313e-12,2.8463701134437484e-18,-6.187339434832992e-10,3.36990693772078e-16,1.7252423329381173e-11,3.1798934923605466e-18,-3.898198284017255e-12,2.666245146622096e-20,-3.400329769875374e-12,5.132592571797234e-21,-3.704442147530737e-10,5.702420812617381e-16,9.351739387384063e-11,6.076213818211176e-18,-3.2197286571101663e-11,3.4328318997326364e-19,-2.37820187004192e-11,5.075488235145181e-19,think1
107,-1.25882575537243e-09,6.749289440582529e-16,-2.474251741089763e-10,8.397892479185457e-18,-1.9330076468488887e-10,6.359100556296548e-16,8.200393013280011e-11,5.231271862150053e-18,-9.559624907237188e-11,4.395687135438306e-16,1.0240384482725608e-10,4.067862037193272e-18,-6.758835834801664e-11,3.86491169384046e-16,1.0223069939929187e-10,3.576786708892009e-18,-1.2093355011224671e-11,2.5974407749986752e-20,-1.6979874620538874e-12,5.2027142101324935e-21,-1.9446361032817757e-10,7.451640512370479e-16,1.2258597021517591e-10,6.350858348675122e-18,-2.5998567135484333e-11,2.65163370360874e-19,-1.544277731004834e-12,5.502233763160207e-19,think2
108,-4.6203794367513804e-10,3.4684180475656063e-16,-5.556495860146322e-12,2.417838254641716e-17,-1.5651706159998475e-10,3.6789892312742414e-16,1.7869959825189767e-10,2.538368922090227e-17,-3.3733131174223904e-10,1.7297317414709283e-16,2.927964075882946e-11,1.1830114103700318e-17,3.3786113453211384e-11,2.638990371142576e-16,1.5765009790847242e-10,1.980763757425629e-17,-1.9484989028243963e-12,2.37022476665146e-20,-3.351253831862189e-12,5.395301027059487e-21,-3.7538180916672787e-10,3.624133190911712e-16,9.002424808231671e-11,2.128076025137772e-17,2.041022128074113e-10,9.485885717172478e-18,-2.575009294651081e-11,8.828563134747174e-19,med1breath
109,4.2273741653599374e-10,3.872404122907153e-16,2.32305009406188e-11,2.3258221422443546e-17,3.0577170440781056e-10,4.0938733340955166e-16,7.844658097871126e-11,2.3720372032113816e-17,3.4786195704994603e-10,2.1511139138649656e-16,-2.869487663790693e-11,1.307504949178284e-17,9.808510386231271e-11,2.911712398479813e-16,3.233549840092866e-11,1.801398004479371e-17,-3.241373000724873e-12,2.2362857909826542e-20,3.541578031619367e-13,5.159985323416706e-21,4.740688338193526e-10,3.9268118172356123e-16,9.60490919041646e-11,1.862972986629423e-17,-3.7612830963459347e-10,1.0905115877735074e-17,-3.857389636365429e-11,7.937102508761979e-19,med2
110,-7.06115440548106e-10,6.738252149257458e-16,-2.8375990376350555e-10,2.274891174786295e-17,-7.098115136031714e-10,7.225404992927779e-16,-2.8066891795120816e-10,2.456061038828617e-17,-4.0465889305553316e-10,3.752229729804346e-16,-2.0637374159241615e-10,1.3425135638756784e-17,-6.394946112385793e-10,4.759874715529401e-16,-2.607816175583702e-10,1.723771702538749e-17,6.666249166561106e-12,2.357864936966799e-20,2.37590033399944e-12,5.5604374588715846e-21,-8.624826097576595e-10,7.448386480566066e-16,-3.1265594062019727e-10,2.382338923916657e-17,-2.4522576621677106e-12,4.380200453310407e-19,-2.995668370582018e-13,1.100168501420711e-18,think1
111,-1.5634968297406775e-10,7.14973787482796e-16,-1.367903914816071e-11,1.748886368989229e-17,-1.8828978422090942e-10,7.50461403159946e-16,5.6513147078710856e-12,1.8315298840176693e-17,-1.953803869687165e-10,3.934411885897486e-16,-4.497495455291622e-11,1.06745802786535e-17,-1.7530983340131082e-10,5.123894552002451e-16,3.0278285689737804e-12,1.2700889484571697e-17,-1.1357697796714623e-11,2.0422008685830263e-20,-2.851393556354864e-12,4.337439779992805e-21,-1.8897402193483616e-10,7.584664157434234e-16,-1.463461064783417e-11,1.6464063764236874e-17,-1.5969062578286835e-11,5.489707663542956e-19,-1.2626585525577385e-12,1.1350313103287843e-18,think2
112,-1.0633232279130967e-10,2.849551539133357e-16,4.230178078899267e-11,1.0611898077015135e-16,-1.3692242190186208e-11,2.993986570968117e-16,8.247245286181745e-11,1.10538192869703e-16,1.8541980275845968e-10,1.6594427215285282e-16,6.587001485229332e-11,5.069962863212286e-17,-1.8417235106770634e-11,1.984383123561495e-16,4.777682146746884e-11,7.488894848063818e-17,2.884014329808652e-12,2.3494745067981408e-20,2.586446527461957e-12,5.0778739685373096e-21,3.0622094748583346e-11,3.1173604952587925e-16,1.295274737913334e-10,1.1137744545002204e-16,6.663367677272241e-11,1.1964128489856809e-18,6.303138189980422e-11,1.3144374643821753e-18,med1breath
113,-6.285243219757173e-10,4.174485362582242e-16,-1.2198355433771184e-10,1.2700903842150687e-16,-6.628153094601771e-10,4.4325469530521196e-16,-8.307201157363376e-11,1.3759336051762488e-16,-3.9351669500621183e-10,2.372146688548191e-16,-7.390020932474667e-11,7.05455631885163e-17,-2.2446295151980368e-10,2.777500099876463e-16,-3.798350943452647e-11,8.163600633983563e-17,1.9509570973990766e-11,2.2412619775833848e-20,6.836098235095991e-12,4.695770170407489e-21,-6.409105762220688e-10,4.93265630504405e-16,-9.443848593262392e-11,1.4559742248066838e-16,-3.457981084143495e-11,9.18201321111608e-19,-1.2002316170828319e-11,1.658331479027366e-18,med2
114,-7.048092109771907e-10,4.851704070658094e-16,1.1729006796831183e-10,9.065420308090615e-17,-4.2460540925042927e-10,4.118202428930247e-16,1.1958657242476948e-10,9.872831238195652e-17,-2.8880737688120817e-10,1.6252792423969552e-16,8.58859626365142e-11,4.155965450459763e-17,-2.34607610303493e-10,1.8999671075710283e-16,1.7456425251987822e-10,5.2586968026861635e-17,4.174448211956647e-12,2.3810731752214032e-20,-9.90778252854038e-13,4.390609322293183e-21,-4.615345354004336e-10,3.0706170096841683e-16,1.05325150944232e-10,7.746359120350645e-17,7.661153125440632e-11,2.145629180017658e-18,3.0620403679904846e-11,4.461071244246485e-18,think1
115,5.062049695827343e-10,1.9498535221240487e-16,-2.8126981411503897e-10,7.317206233131007e-17,5.703120041525901e-10,1.9682835250424287e-16,-2.2699629710980783e-10,7.639627118426146e-17,3.5004252588231845e-10,1.052248818008896e-16,-1.328782246012719e-10,3.9918081640088553e-17,5.063974004181138e-10,1.4532381936863531e-16,-1.4800290741907248e-10,4.988804110412575e-17,3.383921577179832e-12,1.85181399803272e-20,9.263810979220883e-13,5.3490662515739785e-21,2.6059936751090233e-10,2.0657263468068007e-16,-3.269275200243537e-10,7.963417265831785e-17,-6.718360113495193e-11,8.739740986876341e-19,-3.2182393703701156e-11,1.8248492775766162e-18,think2
116,-9.439842609315514e-10,4.403110879059913e-16,-1.4341799232854087e-10,2.155476537251944e-17,-9.958255421122382e-10,4.653492333171222e-16,-1.7750835947919248e-10,2.1910899681971625e-17,-7.78797300525002e-10,3.1836666415051463e-16,-1.4082273650470142e-10,1.6258097931394153e-17,-7.098871836653106e-10,3.0785398708691603e-16,-4.8700662616800496e-11,1.743832859205326e-17,-5.383207213538637e-12,2.3349092871888364e-20,1.098560212810434e-12,5.4763013362702026e-21,-1.0490612229788804e-09,4.864119672505564e-16,-8.560276130744655e-11,2.5364721904056324e-17,5.815000470681517e-12,3.394152257049204e-19,-3.351163089803118e-13,2.8862465464249017e-19,med1breath
117,2.536688069739385e-10,6.73356004782246e-16,1.311602441236626e-10,2.6337032322633705e-17,4.591460131803788e-10,7.295696002255366e-16,1.318387232743213e-10,3.088996185414254e-17,2.059011812319564e-10,4.633628383672565e-16,1.2290435524421727e-10,1.773841053432639e-17,5.963555088047931e-10,5.029996769210985e-16,1.1177948778247318e-10,2.0903032126375628e-17,-6.28093844105545e-12,2.250182938708254e-20,-1.7934567686870794e-12,5.444819997779868e-21,3.901780083283176e-10,7.323355225063777e-16,1.0642207061109583e-10,3.0107785129421527e-17,1.738258358908265e-12,2.792363103341156e-19,9.15418878781715e-12,4.412054297035737e-19,med2
118,-6.127759676866246e-10,8.353831757416221e-16,4.9682901448295416e-11,2.4231909578714802e-17,-6.067921084591507e-10,8.390468809829396e-16,4.870924149805425e-11,2.5016722275845133e-17,-5.176347398098413e-10,5.6901280431333695e-16,2.524175605370416e-11,1.4955676303526e-17,-2.7511879841779364e-10,5.652491993511809e-16,2.8284319592861813e-11,1.751093133233461e-17,-1.4507120177370035e-11,2.2325473975281862e-20,-2.374925469113044e-12,5.2840425240735666e-21,-5.824240735079135e-10,9.05317751383603e-16,9.309897268522578e-11,2.7851886333428905e-17,1.803286863466957e-11,3.853297564804898e-19,1.848318109547925e-11,6.010961570329723e-19,think1
119,-3.802419253227786e-10,1.2455429941621682e-15,-9.655728886676172e-11,1.709753104087523e-17,-7.223881203454207e-10,1.3220674565346765e-15,-1.8070877377639144e-10,1.8703994114768934e-17,-4.051538958011683e-10,8.57665279041562e-16,-1.1448312858573027e-10,1.0567491179489177e-17,-7.35926039191503e-10,9.598210798679684e-16,-8.797838053672574e-11,1.3659699496568072e-17,-9.349266977856028e-12,2.4930188311040403e-20,-3.173535547934328e-12,5.540633284005022e-21,-4.3072846734191164e-10,1.3933606452854605e-15,-1.0882186107149057e-10,1.9462379782245242e-17,1.776233369105448e-11,4.765293601686504e-19,3.0154083231205646e-11,6.814334625861532e-19,think2
120,-6.329355116087287e-10,3.455300408230097e-16,-9.028749989961584e-11,8.807004298918244e-18,-7.22347390584871e-10,3.459868810429933e-16,-1.53812454855155e-10,1.4667615729967016e-17,-2.1362523236327878e-10,1.7545041705667412e-16,-4.263731518826584e-11,5.41336318736782e-18,-2.1858026602607862e-10,2.2347463306120883e-16,-1.3737195409603176e-10,6.363465203191837e-18,-2.9888651547456588e-12,2.2610782446928643e-20,-3.0639917852362013e-12,4.778458264235526e-21,-3.342028982195186e-10,3.6156375828244965e-16,-1.4669845757273464e-10,1.0276070452590065e-17,1.4702886885715897e-11,2.592191110471152e-19,3.836578347370346e-11,3.1050784820130397e-19,med1breath
121,-4.3221972568960367e-10,2.9891948962200293e-16,-3.067595829561821e-11,1.1630535798777437e-17,2.4574538031364176e-10,2.892795152583815e-16,8.022300579992551e-11,1.514767357982436e-17,-2.9012440119181313e-10,1.4681518441721975e-16,-5.224398431931323e-11,6.107810839079373e-18,-6.991461188054938e-11,1.6066732582362775e-16,-3.5577743278300966e-11,7.379779738035e-18,4.326455580687918e-12,1.9935293432399964e-20,-5.374478113673247e-13,4.541564627288312e-21,-2.1108220212951612e-10,2.9965518599794445e-16,-7.654871165130407e-11,1.0177069103496829e-17,7.43001250968226e-12,2.7998354279522187e-19,3.0892181767393395e-11,3.4756042510693132e-19,med2
122,6.225772799743832e-10,1.9102743004396907e-16,1.2810027700347126e-10,1.0523831384774333e-17,7.595219422786084e-10,2.233848949361185e-16,3.024631093075435e-10,1.1530812397831649e-17,4.0561989523167327e-10,1.0232033200646638e-16,5.905131928259939e-11,5.919649319491955e-18,6.82555562506982e-10,1.3594652441979843e-16,9.780414212050615e-11,6.328581353390552e-18,-9.09517105952064e-12,2.298111464058546e-20,-5.684709375119253e-13,4.600476997925388e-21,5.179061436399902e-10,2.0794127107578887e-16,9.266218511597612e-11,1.0163540374986662e-17,-3.913348949624242e-12,1.900394135567196e-19,-2.5097794541354228e-11,2.915645186629503e-19,think1
123,1.1042099522261636e-10,1.6902739461717232e-16,8.69624611114351e-12,7.293036366016646e-18,-8.324663748166086e-11,2.0303660471402127e-16,-4.7420889661078415e-11,1.531342391302535e-17,9.323908130555015e-11,8.849338707164911e-17,4.0408964550304975e-11,4.622855780917309e-18,-5.031205198141984e-11,1.257239076525129e-16,3.8273847278833335e-11,7.802566705361667e-18,-8.838738649752126e-12,2.125497794542093e-20,6.640866220191848e-14,5.1594671488489816e-21,-3.306922956781991e-11,1.894128098153637e-16,-3.0675211329183044e-11,9.037944024580333e-18,7.827109472033687e-14,2.266267386575139e-19,-1.151718365520408e-12,2.808773611492924e-19,think2
124,-4.3574787352053455e-10,4.301194436656103e-16,1.3454010974687778e-10,3.033990982682525e-17,-4.435415945034523e-10,4.350028333613373e-16,1.0390380184874791e-10,2.909598102303976e-17,-2.559554711251727e-10,2.355531498246818e-16,1.1416682090396688e-10,1.390288236247349e-17,-2.017074894562877e-10,3.097953931055259e-16,1.0590929901235731e-11,2.0180999488859534e-17,3.765802076052529e-12,2.4515084457330808e-20,-1.7217843905423526e-12,5.034276518628165e-21,-3.0248521951070955e-10,4.389181756719294e-16,1.3103921169942178e-10,2.912654953179102e-17,2.149906957510668e-11,1.1639092091259371e-18,2.5136769690009648e-11,9.619345493893785e-19,med1breath
125,-2.8841742193928303e-10,1.8474088437199487e-16,-7.000899315250103e-11,1.6910581716591544e-17,-3.9962393754572755e-10,1.968687477928407e-16,-7.835069596369642e-11,1.6892412097284498e-17,-2.0778918417239517e-10,1.046295127699497e-16,-5.1448682162372196e-11,1.0056951864363509e-17,-1.9790356836643998e-10,1.430465369331964e-16,-8.931397042036192e-11,1.1247719773163336e-17,6.1623966399982476e-12,2.7512322628841404e-20,3.3277088275211325e-12,4.8433785822931056e-21,-4.882764148463818e-10,1.8523454843935592e-16,-1.3829379277520215e-10,1.5831436397746606e-17,-4.0504226394330684e-11,2.195850045765515e-18,9.47916645659772e-11,5.8318346524576376e-18,med2
126,-5.76801213563659e-10,7.791896766442816e-16,8.364218814460636e-11,2.073933810471031e-17,-5.83858399503704e-10,8.567460323667165e-16,7.44735312974068e-11,2.2494933941341413e-17,-4.768310199284434e-10,4.619717344825071e-16,2.165038363794546e-11,1.0867129957230893e-17,-4.513729098989917e-10,5.560585938459067e-16,5.422432858249771e-13,1.7647333005491524e-17,-6.292424250473973e-12,2.253156114921273e-20,-1.8752371109025906e-12,5.018717430957053e-21,-7.90079016507305e-10,8.621546878912912e-16,-2.18406709016682e-11,2.8444799463544014e-17,-6.133987680272441e-11,1.9912006530357577e-18,-2.989217389848096e-11,1.8437419043836827e-18,think1
127,3.5830663263813024e-10,7.4625485973806915e-16,-1.4263088328149344e-10,1.6156358723597568e-17,5.40479802393112e-10,7.916885960055299e-16,-2.7751684576986273e-10,1.857286590588652e-17,3.5358659405508977e-10,4.814961540232197e-16,-1.3624661884778314e-10,7.960002810898816e-18,5.80302414149687e-10,5.447935547443438e-16,-2.71606404968336e-10,1.4826388565120086e-17,1.0203162144261787e-11,2.1181256799750592e-20,2.54301026281268e-12,5.402752769178764e-21,2.0338611357766027e-10,7.823287009282585e-16,-2.8454337599268733e-10,2.122356092975183e-17,8.606789480278326e-12,1.3836745390956452e-18,8.581668083708359e-12,1.459347988871654e-18,think2
128,2.3877201445595456e-09,1.7338799703693816e-15,-1.2765983727862476e-10,1.5692301835623083e-16,2.4754029975431674e-09,1.66890760143479e-15,-1.2695064551394563e-10,1.5533544530519084e-16,1.910586920682894e-09,1.3951275339770057e-15,-1.527950205676855e-10,1.2502216570759456e-16,2.290310583859916e-09,1.1952792173080486e-15,-1.0387634110971727e-10,1.1377642371855975e-16,5.463161034056334e-13,2.34449164134908e-20,-1.5325635683809705e-12,5.848612466901277e-21,2.520661650817192e-09,1.6850117181328929e-15,-7.361656907795442e-11,1.6021062905495891e-16,2.6348018807025935e-11,6.34057137581254e-19,1.4951857188237702e-11,2.4842086947061505e-18,med1breath
129,-5.078960954969653e-10,1.478633195245894e-15,-1.0590090696838908e-10,1.6029020077670244e-16,-4.883106505760711e-10,1.4455697373645516e-15,-1.430831410391598e-10,1.6176530627927835e-16,-5.368221603243937e-10,1.1819969179764846e-15,-1.353264959055243e-10,1.2570368206977176e-16,-3.6755902393629326e-10,9.948525193960634e-16,-2.0587774282936726e-10,1.159760567631023e-16,-1.52728757766039e-11,2.555993839043804e-20,-3.187362313230456e-12,4.9532039729408495e-21,-5.326845409782687e-10,1.4662001860942937e-15,-1.249940598303756e-10,1.6350763425092138e-16,3.850756711651228e-11,4.208986331386584e-19,4.491991259374617e-12,6.643760523343681e-19,med2
130,-2.9024027900361507e-10,1.843504065575016e-15,-6.841651044438765e-10,1.9927010947914518e-16,-2.0786475070054806e-10,1.7983901290570402e-15,-6.667612064540219e-10,1.9839444773737063e-16,-2.575399147697529e-10,1.4563584468792017e-15,-6.345473533815072e-10,1.5552528548718146e-16,-1.014202357317857e-10,1.2359652345257549e-15,-5.325372214556574e-10,1.4124090169001238e-16,-4.377614572015426e-12,2.2582755627504502e-20,2.0915115424678122e-13,4.4967067955047e-21,-2.7761540365400625e-10,1.8525636496139425e-15,-6.63400546449036e-10,2.0118330159303722e-16,-1.4089884077159516e-10,6.503503949750753e-19,-1.3896435211491243e-10,7.167465772546548e-19,think1
131,-1.5429178003101419e-09,1.1388159938565045e-15,-3.6305139090537776e-10,2.3785914855497425e-16,-1.705709590571103e-09,1.1107787586893201e-15,-3.314519573580646e-10,2.351116063745519e-16,-1.36483237009372e-09,9.065314084483352e-16,-3.3059497444622375e-10,1.9168732376476782e-16,-1.4399936985894464e-09,7.606047344804747e-16,-2.8527165313627964e-10,1.6365288298145084e-16,1.5192465579780565e-12,2.2911959182243127e-20,-2.286831320001392e-12,5.917000216068633e-21,-1.571067047759438e-09,1.1338220393384906e-15,-3.079311665661824e-10,2.3523941890646036e-16,-5.7381006463175725e-11,2.714062961901335e-19,-6.183365107190056e-11,5.011112046095761e-19,think2
132,2.01784225436361e-11,4.691926541709776e-16,-7.521879125281945e-11,5.680604318312066e-17,-1.4335261284585391e-11,5.000011917420395e-16,-5.485532087508186e-11,6.32141365195379e-17,1.5783212708108004e-10,3.2142529172726715e-16,-6.997857362113885e-11,3.833729788496194e-17,3.4869844668225515e-10,4.206081815766545e-16,6.275246615708646e-11,5.413645900780135e-17,-1.5446977120981564e-11,2.1470315674258068e-20,-2.8791696658104745e-12,5.170837251791157e-21,-1.1117129490830743e-11,5.01415787909525e-16,-7.600039217992023e-11,6.266208056410884e-17,2.5082734031575158e-11,1.6082184608197108e-18,2.313026507437672e-11,3.3926235720998453e-18,med1breath
133,-2.391441261019882e-10,2.3200043620199677e-16,-2.47751064664464e-10,2.6614644158767308e-17,-6.275545318916155e-10,2.6124511774988096e-16,-3.08240832842781e-10,3.0359214374851184e-17,-2.8864030522896816e-10,1.2760753120890983e-16,-2.8516236690650807e-10,1.8964197044438565e-17,8.856006396780463e-11,2.621771214175913e-16,-8.186991996295265e-11,2.902251095575714e-17,6.2854247056041385e-12,2.3554119631620875e-20,1.1047349075828142e-12,4.733206623008086e-21,-2.640893394665638e-10,3.020278568211478e-16,-4.6404323838568687e-10,3.103245194049046e-17,-1.6318276003756148e-11,2.0740725314873922e-18,-5.0139963579438654e-11,2.7743142650411484e-18,med2
134,1.093001175169742e-09,1.1560931409425038e-15,-1.3561105220054686e-10,1.387895845706985e-16,8.116217713313048e-10,1.2649857155628322e-15,-2.6218828288877536e-10,1.627905159610029e-16,8.521501688968687e-10,6.521693228550877e-16,-1.0397933456023916e-10,8.648988642195692e-17,3.7392905978319526e-10,7.779184920297493e-16,-3.5393723979850075e-10,1.306931699305391e-16,3.4607195908503724e-11,2.2168892747205563e-20,8.218902628088297e-12,4.873903473067456e-21,5.37299596733941e-10,1.3249412117853545e-15,-3.994567145053356e-10,1.678858736180997e-16,-1.0874411873915607e-10,2.42328044240524e-18,-3.0005953820720634e-11,4.04543406155334e-18,think1
